TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.vip.saturn.job.utils.HttpUtils,MTHD_PROB_RISK,0.0,1,0
com.vip.saturn.job.utils.HttpUtils,MTHD_PROB_RISK,0.0,1,0
com.vip.saturn.job.utils.HttpUtils,MTHD_PROB_RISK,0.0,1,0
com.vip.saturn.job.utils.HttpUtils,MTHD_PROB_RISK,0.0,1,0
com.vip.saturn.job.utils.HttpUtils,MTHD_PROB_RISK,0.0,1,0
com.vip.saturn.job.utils.HttpUtils,MTHD_PROB_RISK,0.0,1,0
com.vip.saturn.job.utils.HttpUtils,MTHD_PROB_RISK,0.0,1,0
