TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
mil.nga.giat.geowave.service.grpc.protobuf.VectorQueryGrpc$VectorQueryStub,MTHD_PROB_RISK,0.0,1,0
mil.nga.giat.geowave.service.grpc.protobuf.VectorQueryGrpc$VectorQueryStub,MTHD_PROB_RISK,0.0,1,0
mil.nga.giat.geowave.service.grpc.protobuf.VectorQueryGrpc$VectorQueryStub,MTHD_PROB_RISK,0.0,1,0
mil.nga.giat.geowave.service.grpc.protobuf.VectorQueryGrpc$VectorQueryStub,MTHD_PROB_RISK,0.0,1,0
mil.nga.giat.geowave.service.grpc.protobuf.VectorQueryGrpc$VectorQueryStub,MTHD_PROB_RISK,0.0,1,0
mil.nga.giat.geowave.service.grpc.protobuf.VectorQueryGrpc$VectorQueryStub,MTHD_PROB_RISK,0.0,1,0
mil.nga.giat.geowave.service.grpc.protobuf.VectorQueryGrpc$VectorQueryStub,MTHD_PROB_RISK,0.0,1,0
