TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.ff4j.web.api.FF4jApiApplicationJersey2x,MTHD_PROB_RISK,0.0,1,0
org.ff4j.web.api.FF4jApiApplicationJersey2x,MTHD_PROB_RISK,0.0,1,0
