TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.openqa.selenium.safari.SafariDriverCommandExecutor,MTHD_PROB_RISK,0.0,1,0
org.openqa.selenium.safari.SafariDriverCommandExecutor,MTHD_PROB_RISK,0.0,1,0
org.openqa.selenium.safari.SafariDriverCommandExecutor,MTHD_PROB_RISK,0.0,1,0
org.openqa.selenium.safari.SafariDriverCommandExecutor,MTHD_PROB_RISK,0.0,1,0
org.openqa.selenium.safari.SafariDriverCommandExecutor,MTHD_PROB_RISK,0.0,1,0
org.openqa.selenium.safari.SafariDriverCommandExecutor,MTHD_PROB_RISK,0.0,1,0
org.openqa.selenium.safari.SafariDriverCommandExecutor,MTHD_PROB_RISK,0.0,1,0
org.openqa.selenium.safari.SafariDriverCommandExecutor,MTHD_PROB_RISK,0.0,1,0
org.openqa.selenium.safari.SafariDriverCommandExecutor,MTHD_PROB_RISK,0.0,1,0
