TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.mayocat.model.AttachmentData,MTHD_PROB_RISK,0.0,1,0
org.mayocat.model.AttachmentData,MTHD_PROB_RISK,0.0,1,0
org.mayocat.model.AttachmentData,MTHD_PROB_RISK,0.0,1,0
org.mayocat.model.AttachmentData,MTHD_PROB_RISK,0.0,1,0
org.mayocat.model.AttachmentData,MTHD_PROB_RISK,0.0,1,0
org.mayocat.model.AttachmentData,MTHD_PROB_RISK,0.0,1,0
org.mayocat.model.AttachmentData,MTHD_PROB_RISK,0.0,1,0
